"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0035710","CD4-positive, alpha-beta T cell activation",103,0.628688844730307,1.76361231173181,2.42212573360272e-05,0.000729565728245985,0.000574348429783668,2519,"tags=33%, list=14%, signal=29%","3606/84433/2625/5588/9021/3956/6775/301/7048/284194/6778/654346/3569/114548/64115/29126/942/3566/861/8995/864/3965/3716/5971/8651/8809/10538/3718/84766/3726/57089/5734/64332/6461"
"GO:0042129","regulation of T cell proliferation",131,0.597305839836239,1.71854524288256,2.43146581853696e-05,0.000729565728245985,0.000574348429783668,1857,"tags=34%, list=10%, signal=31%","3552/3606/3553/84433/7040/80380/5588/5880/301/11035/3135/7048/912/284194/654346/3569/29108/3958/53833/64115/29126/942/3481/8995/6850/1947/3952/3620/652/3965/79679/4254/3115/6385/10673/970/11151/27242/3133/8744/8654/5621/3105/3659/8764"
"GO:0030856","regulation of epithelial cell differentiation",134,0.59293040125028,1.71418363429966,2.51127522201924e-05,0.000749628598490381,0.000590142864165237,3112,"tags=43%, list=17%, signal=36%","5054/8626/3552/79413/10468/857/3553/2625/2810/4318/135228/650/130497/2118/5317/247/7498/7124/3204/2296/7849/55966/182/634/25937/1594/3976/23764/161742/652/399473/28514/677/10253/1030/6935/54206/1903/7538/4855/8609/4851/7422/2137/6662/5920/2247/200734/388585/1499/1051/6093/7132/26154/1003/54845/7421"
"GO:0042102","positive regulation of T cell proliferation",71,0.66998831526798,1.78955739867786,2.53599363766332e-05,0.000750412717244376,0.000590760159300801,1753,"tags=38%, list=9%, signal=35%","3552/3606/3553/84433/80380/5588/301/7048/912/3569/29108/29126/942/3481/6850/1947/3952/3965/79679/4254/3115/10673/970/11151/3133/8744/3105"
"GO:0010876","lipid localization",364,0.485669132701211,1.50236782837577,2.53981855603346e-05,0.000750412717244376,0.000590760159300801,2754,"tags=27%, list=15%, signal=23%","3552/161291/29015/718/3624/857/302/3553/28232/121601/348/3783/22925/8714/154664/5743/5360/301/7351/9227/153768/8542/255738/54209/3569/2171/9388/5947/80763/57476/7124/1906/7057/114897/10349/1601/123/64220/19/80830/2182/57540/9536/4833/634/624/388931/6850/3952/1382/57205/5359/1149/114881/83394/338440/3931/65266/8660/1645/114884/6696/57048/3690/5468/4035/5321/5045/6770/1636/10938/23460/6513/26020/3949/1244/26031/23111/84879/147323/10577/9429/9525/407018/2167/2760/6578/196527/114883/10226/341/29801/706/134429/345274/10350/3988/80765"
"GO:0042116","macrophage activation",83,0.647157478814337,1.77544671317834,2.62979797278793e-05,0.000773053810173346,0.000608584291752313,2140,"tags=37%, list=12%, signal=33%","972/6376/90865/133396/6622/9173/113277/54209/3569/7099/7124/7057/7096/120892/8877/9111/8291/3566/6850/7097/65266/10333/1075/23208/2896/5321/351/55013/3460/7098/3949"
"GO:0034113","heterotypic cell-cell adhesion",52,0.71809386549571,1.84189469115537,2.67679931909219e-05,0.000782896204892063,0.000616332687452858,3017,"tags=56%, list=16%, signal=47%","960/3553/4897/4680/912/3676/7124/7070/140885/5318/3557/3690/3678/3688/407006/284359/1832/8631/64065/1829/55742/965/3685/3728/177/4155/961/4345/91663"
"GO:0010563","negative regulation of phosphorus metabolic process",238,0.524904436403078,1.58925589439864,2.82369620169612e-05,0.000817601235201112,0.000643654118397153,3162,"tags=31%, list=17%, signal=26%","9052/2950/978/3624/857/3553/6546/348/22943/2810/11213/6317/6622/55022/29108/7498/8870/9353/2192/79899/7070/9961/55861/634/6422/25937/26191/5154/161742/3623/56288/8651/7345/8660/54922/1756/57493/23624/10253/5621/1030/1849/54206/1647/10464/8826/2776/28951/138429/23603/2041/5155/153090/5925/5770/200734/341/706/1026/5783/116496/54625/54541/5611/54431/57761/376497/9647/26524/22876/51422/57103/3843"
"GO:0045936","negative regulation of phosphate metabolic process",238,0.524904436403078,1.58925589439864,2.82369620169612e-05,0.000817601235201112,0.000643654118397153,3162,"tags=31%, list=17%, signal=26%","9052/2950/978/3624/857/3553/6546/348/22943/2810/11213/6317/6622/55022/29108/7498/8870/9353/2192/79899/7070/9961/55861/634/6422/25937/26191/5154/161742/3623/56288/8651/7345/8660/54922/1756/57493/23624/10253/5621/1030/1849/54206/1647/10464/8826/2776/28951/138429/23603/2041/5155/153090/5925/5770/200734/341/706/1026/5783/116496/54625/54541/5611/54431/57761/376497/9647/26524/22876/51422/57103/3843"
"GO:0002758","innate immune response-activating signaling pathway",256,0.521330764413725,1.58222419729625,2.9137187916001e-05,0.000839469926475432,0.00066087017996439,3105,"tags=28%, list=17%, signal=24%","6280/857/57402/1535/3428/834/6279/8061/11213/22861/54209/114548/29108/7099/5058/7124/9424/115004/23180/1520/22914/100528032/7096/23643/7128/2099/29126/9111/11074/340061/6850/26191/7097/10333/25827/55765/3823/3659/351/2534/3656/29800/7098/929/3821/23586/330/10318/55601/57787/79931/64332/57142/153090/55366/3822/4940/57162/81790/6397/6885/121260/5336/4938/57724/3430/6714/8780/83737/8546/26524/8915"
"GO:1900046","regulation of hemostasis",59,0.702246801880699,1.83407172492097,3.02564583153972e-05,0.000863723063138887,0.000679963389007357,1495,"tags=39%, list=8%, signal=36%","5054/2152/5328/857/302/5055/2191/348/3170/7056/710/5327/5345/84034/84959/1906/7057/114897/5270/5329/634/5154/84830"
"GO:0030193","regulation of blood coagulation",58,0.702820234074419,1.82971309515193,3.04264384182927e-05,0.000863723063138887,0.000679963389007357,1495,"tags=40%, list=8%, signal=37%","5054/2152/5328/857/302/5055/2191/348/3170/7056/710/5327/5345/84034/84959/1906/7057/114897/5270/5329/634/5154/84830"
"GO:0007565","female pregnancy",149,0.57866832365775,1.6917924912203,3.0353890947541e-05,0.000863723063138887,0.000679963389007357,2334,"tags=33%, list=13%, signal=29%","5672/7076/3553/3490/5744/4313/2201/7040/2706/2697/3691/5743/8061/397/4318/7056/85360/3675/2192/133/2099/2182/5673/1307/639/1594/3952/3673/3976/3339/3620/3965/200558/5125/1508/5069/6696/3690/3678/113/54206/1636/6513/64750/780/3726/7043/824/7422"
"GO:0002821","positive regulation of adaptive immune response",113,0.6024005009982,1.70713701106813,3.12374124279315e-05,0.000882418806683664,0.000694681556998055,2850,"tags=37%, list=15%, signal=32%","718/3606/3553/7040/2625/5588/3135/912/6778/54209/3569/114548/29108/7124/958/23529/338322/9466/100141515/10673/3133/8809/3136/135250/3105/154064/5321/10666/3106/3134/3140/8631/3107/4436/64332/5819/55122/51571/5817/6891/353091/6885"
"GO:0032963","collagen metabolic process",92,0.630973094230794,1.74267112442582,3.18664528723388e-05,0.00088720494511401,0.00069844943011184,2426,"tags=43%, list=13%, signal=38%","3624/4313/2191/4323/9902/7040/4312/114757/8710/4318/5653/5345/3569/64115/1520/10536/871/4319/140766/861/3673/4327/652/55214/90993/4326/1278/2022/1508/4316/3688/5045/7431/2355/28984/7043/4851/9697/55323/3091"
"GO:0071356","cellular response to tumor necrosis factor",183,0.551608554072193,1.64221148582673,3.17722494390114e-05,0.00088720494511401,0.00069844943011184,2959,"tags=30%, list=16%, signal=26%","2950/834/2625/3037/3576/9076/55022/114769/29108/10631/7124/1906/7057/7185/958/8877/7128/2635/9590/6422/2621/1687/8995/6850/7805/7114/2633/8718/10673/970/27242/2131/355/820/677/678/8764/837/6868/330/7538/9181/153090/2167/81/10758/3875/965/84817/83643/3856/1545/6885/8717/7132"
"GO:0043410","positive regulation of MAPK cascade",362,0.491050170807256,1.51805573332698,3.17843705149524e-05,0.00088720494511401,0.00069844943011184,2380,"tags=28%, list=13%, signal=25%","3552/1902/3487/960/3624/10371/972/3553/3489/7040/6376/348/22943/3084/255324/2250/112464/650/7042/858/6657/7476/59341/5345/113277/11211/54209/3569/29108/146/7099/5058/7498/7124/3383/284340/1906/7057/114897/1000/4486/958/120892/8877/3481/7039/7162/56034/9590/1490/2621/153769/1687/101/6850/7805/3952/3976/7010/2246/26191/1464/5154/5028/652/8482/3965/10333/10174/1956/6764/8412/55765/147/10253/3690/407010/351/59/1647/6464/60370/6091/8826/84766/4281/7098/65009/2771/7423/5031/6278/25865/2263/4616/10913/7043/3672/4851/7422/5155/7474/23005"
"GO:0044409","symbiont entry into host",115,0.61129097808212,1.73112624826425,3.31069528964298e-05,0.000917331886235526,0.000722166774084299,3121,"tags=38%, list=17%, signal=32%","3694/3853/857/972/3576/558/290/3956/9076/6317/858/3383/6404/942/1969/2621/3673/5359/3965/1956/1508/3690/3693/3678/3688/5045/8764/6575/1948/3949/3916/4627/5818/5819/5817/3839/6520/8829/3685/55770/6714/83737/867/6737"
"GO:0048705","skeletal system morphogenesis",198,0.548108643979021,1.64097134497941,3.43374806028822e-05,0.000946896905577576,0.000745441746822471,2800,"tags=36%, list=15%, signal=31%","4188/4313/4323/2201/7040/3037/3236/3237/3235/3214/4882/7476/7048/130497/59341/85301/3232/3212/2303/3234/3233/3204/64399/3205/2296/871/3213/6422/1490/50515/7010/4088/54/652/134701/25976/3198/2131/7020/4664/3227/649/3207/3218/6935/860/3200/4665/2355/144347/100533183/5916/2132/2263/2138/7043/56603/9249/7422/6662/3216/3911/3199/3217/8538/1301/1499/7046/25902/6495/2268"
"GO:0050670","regulation of lymphocyte proliferation",174,0.559021184869755,1.65867737573828,3.50724088440854e-05,0.000962579713820373,0.000757787990539955,1857,"tags=31%, list=10%, signal=28%","3552/3606/972/3553/84433/7040/3635/80380/5588/5880/301/11035/3135/7048/912/284194/654346/3569/29108/3958/7099/53833/64115/958/23529/29126/942/3481/8995/6850/1947/3952/26191/3620/652/3965/79679/4254/3115/6385/10673/8660/970/11151/27242/3133/8744/196/683/8654/5621/3105/3659/8764"
"GO:0002690","positive regulation of leukocyte chemotaxis",71,0.66605234946181,1.77904432469006,3.56562858944787e-05,0.000973988451013803,0.00076676948465237,2665,"tags=45%, list=14%, signal=39%","5054/7424/57402/972/3576/5880/59341/3569/284340/1906/5228/7057/63940/2621/8995/3579/3965/23075/1435/351/4192/7423/6868/284114/6278/3627/7422/7474/64065/196527/9750/719"
"GO:0009612","response to mechanical stimulus",181,0.547737426423428,1.62872431055403,3.61505497842053e-05,0.000978260905609033,0.000770132961708772,3207,"tags=37%, list=17%, signal=31%","3852/3553/4313/4323/7040/834/6546/8796/4212/3371/5743/8061/90865/6335/59341/10631/7099/7124/2115/1906/7057/1000/5270/958/64220/793/84189/3673/2934/5028/5493/8200/1956/1265/1756/2022/5339/355/3690/3659/1647/2534/623/6513/7098/4192/2729/3627/824/6662/85358/5734/7846/2247/1301/8932/578/1499/40/3728/54532/7132/6714/9531/8915/1277/54407"
"GO:2001233","regulation of apoptotic signaling pathway",345,0.499565296673422,1.54401454431593,3.60610248670266e-05,0.000978260905609033,0.000770132961708772,3259,"tags=29%, list=18%, signal=24%","5054/8626/3552/50486/2950/6280/960/3624/857/972/3553/4313/6376/3084/6279/5743/4318/1437/11035/54209/29108/3958/7099/7124/4804/3383/8870/7057/7185/5329/120892/7128/6422/8742/8406/624/1687/6591/3655/51330/627/652/4118/10333/90993/56917/1075/355/5468/2139/351/4582/407006/2534/4000/2771/2729/5371/2138/85450/6672/5366/25946/8876/7474/9181/3091/162989/90/153090/317/5925/5770/8743/2247/2730/10625/578/1512/3574/1499/7046/8829/3685/7857/219699/4170/64114/55294/6714/7178/8440/1459/8915/581/637/10488/4776/2876/598"
"GO:0050817","coagulation",199,0.543453911565849,1.62721328686327,3.68677545350033e-05,0.000993028681452113,0.000781758848916032,2760,"tags=34%, list=15%, signal=29%","5054/7980/2152/5328/10630/857/302/5055/2191/6288/348/558/5588/3170/7056/710/5327/5345/84034/3569/7099/51129/84959/1906/2192/23452/7057/114897/375033/5270/5329/958/10544/634/2621/388931/1606/6850/3673/5359/5265/5154/5028/1608/10398/966/9060/84830/3690/2316/5321/2776/3273/10627/10855/4627/5155/3710/160851/71/1192/196527/5627/308/340205/2149/51156/60"
"GO:0045604","regulation of epidermal cell differentiation",50,0.711303116055487,1.82124236756419,3.70681201347866e-05,0.000993803165280321,0.00078236855898519,3112,"tags=52%, list=17%, signal=43%","8626/79413/2810/135228/2118/5317/247/3204/2296/1594/23764/652/28514/677/54206/7538/8609/4851/2137/5920/2247/388585/6093/26154/54845/7421"
"GO:0046631","alpha-beta T cell activation",149,0.576354829753352,1.68502876931618,3.75699578738919e-05,0.00100261578823829,0.000789306269957923,2417,"tags=32%, list=13%, signal=28%","3606/84433/2625/5588/9021/3956/6775/301/7048/284194/6778/654346/3569/114548/3958/64115/1794/29126/942/9976/3566/861/639/8995/6850/864/3965/3716/5971/8651/3133/64919/8809/3105/3659/8764/10538/2000/3718/2355/3077/84766/3726/57089/3600/5734/64332"
"GO:0048732","gland development",385,0.484389175837863,1.50436589863761,3.9106740260628e-05,0.00103884005894173,0.000817823718342731,2842,"tags=31%, list=15%, signal=27%","8626/857/374/4313/7040/27122/2625/3084/1909/2697/3371/3235/81606/9076/4939/650/55959/7351/7042/6657/11035/7048/6778/2908/4233/255738/3569/9420/59277/3232/247/7498/7124/1906/2304/3205/2296/7849/5268/5270/7052/7128/2099/64220/3481/7039/3213/1969/634/6422/6591/3673/2246/29842/220/5154/4088/23213/652/10512/5896/1956/8660/4478/2131/25928/1435/5176/64919/284217/823/1030/5324/8140/3207/3321/54206/6299/3200/6091/3664/5916/780/4192/5629/79971/4855/2263/9423/5371/10913/7043/5122/4851/3209/7422/6662/7474/7473/5361/57142/3091/54658/3911/64065/2735/4124/2247/1499/706/57045/7046/3670/3988/51156/1051/6495/1102/8829/4781/1545"
"GO:0098586","cellular response to virus",52,0.709873130502747,1.82080868991167,4.10712715654229e-05,0.00108604444582358,0.000854985230232379,3935,"tags=56%, list=21%, signal=44%","7040/163702/338376/5452/117854/3569/114548/1687/4088/3965/3716/2131/3460/7098/3627/3091/5450/3588/4938/5600/8780/3459/581/3439/2736/56832/4790/3455/1984"
"GO:0043616","keratinocyte proliferation",51,0.71146574446093,1.82047462732931,4.48966505384486e-05,0.00117645476591926,0.000926160483362804,3340,"tags=59%, list=18%, signal=48%","8626/10468/374/2069/2810/3037/1001/135228/11202/1012/6591/5796/55612/64919/677/6935/1948/3664/4192/7538/2263/2137/64332/1026/195814/7051/116844/7421/4853/387695"
"GO:0007254","JNK cascade",180,0.547977943862664,1.62761631969375,4.48263217335067e-05,0.00117645476591926,0.000926160483362804,2852,"tags=26%, list=15%, signal=22%","3552/2950/4188/10371/3553/29969/22943/148170/2122/6317/7476/59341/5345/11211/29108/7099/7124/1906/120892/140885/1490/153769/2259/51339/26191/2257/4088/5602/351/1647/5603/10045/84766/7098/4616/10913/51776/7474/23005/5734/153090/222166/22881/84557/6885/177"
"GO:0030162","regulation of proteolysis",380,0.483497333987644,1.50197819070913,4.57714486080925e-05,0.00119397504004263,0.000939953266579652,3307,"tags=26%, list=18%, signal=21%","5054/7076/5328/857/302/3553/5055/4323/348/5275/1992/8710/90865/6317/710/5327/11005/1475/5345/5272/147372/5696/54209/7041/7079/7124/7078/64115/7057/5268/6281/5270/871/1601/5329/120892/80157/6318/861/825/153769/144165/101/5271/7805/64063/2934/114881/4241/10098/6695/1075/1893/5176/5621/4035/2896/351/5045/27074/1263/3077/28951/2729/5371/4627/55743/84456/2043/64065/153090/57154/5770/7850/51429/89777/578/1512/5274/6093/177/4155/9683/55294/6714/57761/257364/1522/1459/8754/1454/2734/1471/2876/10010/9104/10755"
"GO:0050777","negative regulation of immune response",163,0.559365095151906,1.64986603481099,4.6874783189889e-05,0.00121727295718676,0.000958294481923104,2105,"tags=28%, list=11%, signal=25%","3428/7040/2810/3635/3575/3956/11213/90865/301/710/3135/11005/9173/6778/5272/54209/3958/53833/7128/29126/9111/6318/3566/634/8995/6850/3965/966/9466/3133/23220/196/3105/10769/5468/2896/5045/8764/2534/3718/3077/5292/3106/3134/3821"
"GO:0050792","regulation of viral process",128,0.588403897520167,1.69105380840091,4.86866513680518e-05,0.00125868034853745,0.000990892326480416,2451,"tags=23%, list=13%, signal=20%","8091/972/3428/29969/3576/27350/558/3956/4939/117854/9235/7124/5806/60489/11074/5359/3965/2040/8519/5045/27074/24138/10410/5629/10318/7538/6672/4851/4599/5819"
"GO:0032943","mononuclear cell proliferation",227,0.529823390101419,1.60009391640293,4.92547560969176e-05,0.00126770796692111,0.000997999291956725,2014,"tags=29%, list=11%, signal=26%","3552/3606/972/3553/84433/7040/3635/2697/80380/3575/5588/5880/301/11035/3135/7048/912/284194/654346/3569/29108/3958/7099/53833/64115/958/1794/23529/29126/942/3481/8995/6850/1947/3952/26191/3620/652/3965/79679/4254/3115/6385/10673/2281/8660/970/1265/11151/4478/27242/3133/1435/8744/196/683/8654/5621/3105/3659/8764/1636/2534/2000/2355"
"GO:0046328","regulation of JNK cascade",129,0.587136310541185,1.68788432164012,4.95726003939803e-05,0.00127024304814841,0.000999995027043915,2650,"tags=26%, list=14%, signal=22%","3552/2950/4188/10371/3553/29969/22943/2122/6317/7476/59341/5345/11211/29108/7099/7124/1906/140885/1490/153769/51339/26191/351/1647/84766/7098/4616/10913/7474/23005/153090/222166/22881"
"GO:0045580","regulation of T cell differentiation",150,0.57351787477143,1.67872826772449,5.07296663974238e-05,0.0012941651899008,0.00101882766133662,2859,"tags=31%, list=15%, signal=27%","3606/972/84433/7040/2625/3575/3956/301/8808/3135/7048/11005/114548/64115/942/3566/861/639/8995/101/6850/864/652/3965/5896/1209/8651/3111/814/8744/3659/6935/6932/1960/10538/3718/4192/3726/56603/8876/3600/64332/6461/3574/60/6602/1840"
"GO:0007596","blood coagulation",198,0.543992520151592,1.62864816539194,5.19963131326833e-05,0.00132066074276916,0.00103968620580633,2760,"tags=34%, list=15%, signal=30%","5054/7980/2152/5328/10630/857/302/5055/2191/6288/348/558/5588/3170/7056/710/5327/5345/84034/3569/7099/51129/84959/1906/2192/23452/7057/114897/375033/5270/5329/958/10544/634/2621/388931/1606/6850/3673/5359/5265/5154/5028/1608/10398/966/9060/84830/3690/2316/5321/2776/3273/10627/10855/4627/5155/3710/160851/71/1192/196527/5627/308/340205/2149/51156/60"
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation",121,0.5921211755173,1.69304500280367,5.25826159140547e-05,0.0013297202129183,0.00104681824648941,3064,"tags=45%, list=17%, signal=37%","9052/3606/374/7040/3084/133396/54209/3569/1440/7039/1489/9961/6422/8995/6850/3976/1839/1464/5154/79705/285489/3059/4254/8651/1956/4038/23624/683/5621/3690/3678/351/54206/2534/10464/7423/6868/3273/7422/2043/3600/9181/90/5770/30844/388585/50507/54625/8829/4739/5336/55294/6714/22876"
"GO:0002830","positive regulation of type 2 immune response",16,0.87668273626969,1.81491663502731,5.48909196251784e-05,0.00137132612181801,0.00107957237339134,1260,"tags=56%, list=7%, signal=52%","3606/972/2625/90865/3569/114548/942/3566/3620"
"GO:0048771","tissue remodeling",148,0.582459668532193,1.69950876247651,5.49382939495387e-05,0.00137132612181801,0.00107957237339134,3332,"tags=50%, list=18%, signal=41%","3552/7076/3606/857/4313/4323/7040/3635/1909/2697/558/5880/1901/4882/3569/2034/84959/2303/2296/7128/284266/115908/182/861/1969/634/6422/101/6850/3351/3952/3976/1464/79705/54/10512/8200/1956/2131/3953/6696/823/3690/2316/5468/1636/3200/2355/4192/3273/5371/80005/3600/3091/55366/578/3574/1499/3988/2149/50507/6093/177/64114/6714/7421/581/10312/51561/1471/4853/8792/613/9842"
