"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010906","regulation of glucose metabolic process","53/6809","103/18805",0.514563106796116,1.42111311841694,3.22865705048252,0.00107483432736921,0.00815104075230472,0.00541940081655574,"NR3C1/IGF2/IRS1/SLC45A3/INSR/IRS2/C1QTNF1/IGFBP4/GSK3A/ACACB/SIK1/LEPR/FOXO1/GPT/SRC/GCG/MTCL2/DDB1/IGF1/KAT2A/PDK3/TIGAR/PPP1R3E/SELENOS/PMAIP1/PRKAG2/EPM2AIP1/SDHAF3/RORC/TP53/ZNF692/RANBP2/ACADM/PTPN2/GNB3/DYRK2/PPP1CA/DGKQ/PDK2/MLYCD/NCOA2/PPARGC1A/C1QTNF3/PHKG2/TCF7L2/GNMT/LEP/GPLD1/PGP/PPARA/PRKN/ADCY10/TFF3",53
"GO:0030522","intracellular receptor signaling pathway","172/6809","393/18805",0.43765903307888,1.20872053415308,3.15035524721742,0.00109295770841135,0.00827860099756156,0.00550421208401377,"NKX3-1/AR/CAV1/PAK1/KCNK6/AHR/RFTN1/DCBLD2/STING1/PKN1/NR3C1/CYP27B1/TNFAIP3/PRKD1/RTN4/ACTN4/FOXA1/PML/PLPP1/IFI16/INAVA/FBXL2/SP100/RIGI/TP63/NR3C2/SEC14L1/PPARG/SNAI2/MARK4/EGLN2/TRIM24/IPO5/SFRP1/SLC15A4/NEDD4/CGAS/TKFC/NCOA1/TLR6/TLR3/EIF2AK2/FAM120B/SRC/DHRS3/VDR/MN1/MAP3K7/PIK3AP1/SMPDL3A/NR2F1/CYP24A1/CRKL/LYPLAL1/LBH/OAS3/RARG/ITCH/CITED2/YWHAH/THRA/BMP2/TLR4/RBFOX2/RHOA/NR4A1/GPER1/CTBP2/RNF170/NLRP1/PDK3/MAPK1/BIRC3/CARM1/ALOX15B/WDFY1/FABP5/PIM1/EPG5/DDX60/PTPRS/CYP7B1/NLRP3/TREM2/SLC15A2/LATS2/ERRFI1/PELI1/KANK2/TREX1/RORC/PARP1/TNF/BMAL1/TIRAP/NLRX1/FLOT1/RARA/CPTP/COLEC12/PYCARD/THRB/RIOK3/ALOX15/TICAM1/ZDHHC1/CYP26B1/GHRHR/HNF4G/BIRC2/TBK1/CLPB/NAGK/MYD88/NOP53/PRAME/RARB/TRIM68/DDX41/NR1D2/P2RX7/DAB2/NCOA3/TRAF6/PLCG2/ESR1/LACC1/IRF3/NR2C1/TRAF3IP3/ZDHHC18/TRIM3/TRIM31/CYLD/TRIP4/TRIM16/PPARD/NCOA2/ZBTB7A/RIPK2/OAS1/PPARGC1B/TRERF1/MAP2K6/NOD1/PER1/CLOCK/LEP/PTPN22/TAX1BP1/RNF135/TRIM25/FKBP4/DHX58/NLRC3/ZDHHC7/PPARA/CALCOCO1/CARD8/ISL1/WASHC4/NR2F6/ASXL2/SLC19A1/PMEPA1/OASL/KLF2/SCGB2A1/KCNK13/GPS2/NR5A2/NR1I3",172
"GO:0032495","response to muramyl dipeptide","15/6809","21/18805",0.714285714285714,1.97270419402891,3.36004393253951,0.00109827368168655,0.00829908352808328,0.00551783035019691,"TNFAIP3/INAVA/VIM/JAG1/NOTCH1/NLRP1/MAPK14/ARHGEF2/NAGK/RIPK2/NOD1/PTPN22/LDOC1/TRIM41/CARD9",15
"GO:0070242","thymocyte apoptotic process","15/6809","21/18805",0.714285714285714,1.97270419402891,3.36004393253951,0.00109827368168655,0.00829908352808328,0.00551783035019691,"ADAM8/BCL11B/HIF1A/BAK1/BCL2L11/BAX/BMP4/RAG1/EFNA1/RORC/TP53/WNT5A/ADA/JAK3/PTCRA",15
"GO:0032609","type II interferon production","62/6809","124/18805",0.5,1.38089293582024,3.20599071554135,0.00111070093067394,0.00837307759719207,0.0055670269535184,"SIRPA/GAS6/HLA-A/CYRIB/APP/IL18/ZP3/PRNP/INHBA/IL1B/GATA3/IL27RA/TLR3/CLEC7A/PDCD1LG2/ARID5A/SLC7A5/TLR4/AXL/PGLYRP2/IL33/RIPK3/CD47/IL20RB/IL1RL1/IL18R1/LAPTM5/HLA-DPB1/CD274/TNF/WNT5A/RARA/PYCARD/SCRIB/IL1R1/KLRK1/KLRC4-KLRK1/TNFSF4/BTN3A2/LGALS9B/VSIR/BTN3A1/RIPK2/ISG15/IL23A/LGALS9/HLA-DRB1/HSPD1/FOXP3/FZD5/PTPN22/ABL1/INHA/UFC1/HMSD/BCL3/ISL1/IL12RB2/CD14/IL36RN/ZC3H12A/CD226",62
"GO:0032649","regulation of type II interferon production","62/6809","124/18805",0.5,1.38089293582024,3.20599071554135,0.00111070093067394,0.00837307759719207,0.0055670269535184,"SIRPA/GAS6/HLA-A/CYRIB/APP/IL18/ZP3/PRNP/INHBA/IL1B/GATA3/IL27RA/TLR3/CLEC7A/PDCD1LG2/ARID5A/SLC7A5/TLR4/AXL/PGLYRP2/IL33/RIPK3/CD47/IL20RB/IL1RL1/IL18R1/LAPTM5/HLA-DPB1/CD274/TNF/WNT5A/RARA/PYCARD/SCRIB/IL1R1/KLRK1/KLRC4-KLRK1/TNFSF4/BTN3A2/LGALS9B/VSIR/BTN3A1/RIPK2/ISG15/IL23A/LGALS9/HLA-DRB1/HSPD1/FOXP3/FZD5/PTPN22/ABL1/INHA/UFC1/HMSD/BCL3/ISL1/IL12RB2/CD14/IL36RN/ZC3H12A/CD226",62
"GO:0085029","extracellular matrix assembly","32/6809","56/18805",0.571428571428571,1.57816335522313,3.2644053489386,0.00111439382999891,0.00838103288715159,0.00557231620506464,"PHLDB2/SMAD3/PHLDB1/HAS3/NTN4/GAS6/THSD4/PRICKLE1/PPARG/TGFB1/EFEMP2/PLOD3/SOX9/COL6A1/PXDN/NOTCH1/HAS2/AGT/TGFBR3/ELN/TGFBR1/FBLN5/RGCC/CLASP1/FKBP10/SMPD3/SMAD4/ANTXR1/LTBP4/LOX/MYH11/COL1A2",32
"GO:1902895","positive regulation of miRNA transcription","32/6809","56/18805",0.571428571428571,1.57816335522313,3.2644053489386,0.00111439382999891,0.00838103288715159,0.00557231620506464,"AR/GATA2/FOSL1/SMAD3/ETS1/NR3C1/FOXA1/TGFB2/PPARG/TEAD1/MRTFA/TGFB1/EGFR/GATA3/WT1/NGFR/HIF1A/SMAD6/BMP2/AGT/TERT/IL6/PDGFB/TNF/ATOH8/TP53/APLN/SREBF2/NOTCH2/SRF/SMAD4/EGR1",32
"GO:0003180","aortic valve morphogenesis","24/6809","39/18805",0.615384615384615,1.69956053639414,3.29473363414387,0.00112017350625196,0.00840460759413369,0.00558799037357284,"TGFBR2/RB1/SLIT2/SNAI2/TGFB1/JAG1/AXIN2/GATA3/SOX9/NOTCH1/SMAD6/ROBO1/SLIT3/ROCK1/RHOA/SNAI1/BMP4/EFNA1/CDH11/ELN/SMAD2/ROCK2/ROBO2/NOS3",24
"GO:0017158","regulation of calcium ion-dependent exocytosis","24/6809","39/18805",0.615384615384615,1.69956053639414,3.29473363414387,0.00112017350625196,0.00840460759413369,0.00558799037357284,"GNAI2/DOC2A/ZP3/RAP1B/RAB3A/BAIAP3/NOTCH1/ADRA2A/SYT4/SYT12/ATP2A2/SYT1/SYT8/HYAL3/SYT7/SYT3/STX1A/STXBP1/RPH3AL/TRPV6/CDK5/RAB3GAP1/CBARP/SYT11",24
"GO:0042475","odontogenesis of dentin-containing tooth","49/6809","94/18805",0.521276595744681,1.4396543373445,3.21940303547649,0.00113076127535273,0.00847404234064454,0.0056341556098136,"FST/PERP/EDA/ADM/ITGB6/TP63/FOXC1/KLK5/SERPINE1/RUNX2/CTNNB1/TGFB1/BCL11B/LRP4/NECTIN1/NGFR/FAM20C/TNC/DLX1/CSF1/BMP2/TCIRG1/BCL2L11/ODAM/BAX/BMP4/WDR72/BSG/CNNM4/LAMA5/CCDC154/ROGDI/MSX1/SMPD3/RELT/TRAF6/SLC24A4/ODAPH/STIM1/SOSTDC1/APCDD1/KLK4/PPARA/MSX2/AMTN/ANKRD11/EDAR/SMO/DMRT3",49
"GO:0080164","regulation of nitric oxide metabolic process","37/6809","67/18805",0.552238805970149,1.52516533209996,3.24429541658187,0.00113377860914628,0.00847888915129715,0.0056373781197245,"CAV1/SIRPA/SMAD3/INSR/EDN1/ACP5/APP/DDAH1/IL1B/TLR6/CLEC7A/APOE/TLR4/GCHFR/TSPO/CD47/SELENOS/TMEM106A/PTGS2/RAC1/P2RX4/TNF/TICAM1/ASL/ASS1/KLRK1/KLRC4-KLRK1/PIK3CB/CLU/PTX3/PKD2/ROCK2/ESR1/ATP2B4/ZC3H12A/KLF2/NOS1AP",37
"GO:0048880","sensory system development","185/6809","426/18805",0.434272300469484,1.19936710388143,3.13578241684416,0.00113407644037806,0.00847888915129715,0.0056373781197245,"SMAD3/TGFBR2/EPHA2/BCAR3/WNT7A/FBN2/NHS/PPP1R13L/SLITRK6/FJX1/TGFB2/TUB/TFAP2A/DLL1/SAMD11/GRHL3/VIM/SPRED1/FZD4/FOXC1/FAT1/SPRY2/ALDH1A3/PRICKLE1/SERPINF1/COL4A1/SLC44A4/CTNNB1/TGFB1/TWSG1/BCL11B/COL5A2/JAG1/SEMA3A/MFAP2/BMPR1B/EGFR/INHBA/XRN2/COL8A1/GATA3/NECTIN1/SOX9/MEIS2/WT1/MAN2A1/PXDN/TENM3/PBX2/NOTCH1/ARSG/HIF1A/MTERF4/SPRED2/C3/MFSD2A/DLG1/DLX1/RARG/CITED2/GJA1/TCIRG1/LIMK2/WNT5B/DSCAM/PPP2R3A/GRHL2/FBN1/PBX3/NRP1/SOX8/SOX2/BAK1/LAMA1/SMOC1/MERTK/LAMC3/BAX/SMG9/MFAP5/BMP4/SDK2/CHRDL1/EFEMP1/PRDM1/CLCN2/LHX2/BSG/CDKN1B/TMOD1/PDGFRB/PLAAT3/SOX11/FSCN2/WNT7B/NFIB/MAB21L1/MAF/SLC25A25/FKRP/CDK20/TGFBR1/RAB11FIP4/AQP1/WNT5A/DRAM2/RARA/TMEM135/MEIS3/FOXC2/THRB/SIPA1L3/DIO3/IFT172/FOXN4/ZEB1/NKD1/TSKU/NOTCH2/SALL2/BLOC1S3/SRF/CDON/SDK1/ABI2/IFT122/THY1/RARB/NAGLU/BBS4/VEGFA/ATF6/CYP1B1/SPRED3/COL8A2/PYGO2/HSF4/SOS1/MDM1/ZDHHC16/PRKCI/PITX2/FZR1/STRA6/GDF11/CLIC4/RP1/CALB1/MFSD8/POU4F1/SH3PXD2B/FZD5/PER1/FAT3/MYO7A/EPHB2/LENEP/PDE6B/DZANK1/RAB3GAP1/SPRY1/SMARCD3/VAX1/FOXL2/PAX2/CLN8/SKIL/B9D1/RP1L1/C12orf57/TMEM231/SOX12/BFSP1/NF1/OSR2/ISL1/ATP2B4/PROX1/CC2D2A/HES1/IMPG2/MITF/MYH15/ATOH7/BMP6",185
"GO:0009143","nucleoside triphosphate catabolic process","10/6809","12/18805",0.833333333333333,2.30148822636706,3.39767136202558,0.00114893980114096,0.00856985027728965,0.00569785564835656,"ENPP1/ENTPD3/SMPDL3A/ENTPD7/NUDT16/SAMHD1/NUDT15/ENPP3/ITPA/ADA",10
"GO:2000644","regulation of receptor catabolic process","10/6809","12/18805",0.833333333333333,2.30148822636706,3.39767136202558,0.00114893980114096,0.00856985027728965,0.00569785564835656,"ANXA2/PCSK9/FURIN/APOE/PTPN1/ITCH/ABCA2/MTMR2/LAPTM5/MYLIP",10
"GO:0008340","determination of adult lifespan","23/6809","37/18805",0.621621621621622,1.71678581210084,3.28798497932311,0.00116286149925808,0.00865337801848374,0.00575339092570189,"ERCC1/TFCP2L1/TP63/KCNJ11/LIPA/INPP5D/CGAS/COQ7/TREX1/TP53/MSH2/B4GALNT1/SCN2A/GHRHR/ERCC2/LRRK2/NAGLU/SOD1/MFSD8/LEP/MSH6/SGSH/RAD54B",23
"GO:0045773","positive regulation of axon extension","23/6809","37/18805",0.621621621621622,1.71678581210084,3.28798497932311,0.00116286149925808,0.00865337801848374,0.00575339092570189,"SEMA7A/FN1/MAPT/L1CAM/CDH4/SMURF1/SEMA5A/DSCAM/NRP1/MACF1/SHTN1/TWF2/MEGF8/PAFAH1B1/GOLGA4/SRF/NTN1/VEGFA/ANAPC2/TRPV2/MAP3K13/MAP1B/ADCY10",23
"GO:0043242","negative regulation of protein-containing complex disassembly","45/6809","85/18805",0.529411764705882,1.46212193204496,3.2170786672441,0.00116646454699691,0.00866401701589654,0.00576046449986479,"SPTBN1/CAPG/LIMA1/GSN/FLII/SVIL/TRIOBP/SWAP70/FGF13/HDGFL3/TMOD3/SPTBN5/SPTAN1/VILL/IRAK3/NAV3/BMERB1/TWF2/TMOD1/WDR47/MID1/TNF/SPTBN2/PLEKHH2/TWF1/ARHGEF2/CARMIL1/CLASP1/SPTB/VIL1/CAMSAP2/CCDC88C/UBQLN4/PIK3CA/SPTBN4/AVIL/CRACD/TRIM54/TMEM39A/EPS8/DIAPH3/ADD3/MAP1B/CARMIL2/TTBK2",45
"GO:0072522","purine-containing compound biosynthetic process","120/6809","264/18805",0.454545454545455,1.25535721438203,3.14798082551569,0.00116701787027654,0.00866401701589654,0.00576046449986479,"ACSL4/GUCY1A1/NME4/TMSB4X/NT5E/MPC2/SNCA/ACSL1/ACOT7/GUCY1B1/NDUFB4/SLC27A2/PARP10/HSD17B12/HACD1/QPRT/PAPSS2/TGFB1/LIPA/NADK2/ACACB/ADCY3/ATP5IF1/ADCY1/PDHX/PRTFDC1/NPR2/AFMID/ACAT1/NDUFB10/NADK/PDK3/PDHB/ADCY7/PID1/ATP5F1B/PRKAG2/NDUFS2/DLD/ADK/KMO/TREM2/NDUFA7/PPT2/NDUFAB1/AMPD2/NDUFB1/ADA2/PARP1/PRPS1/NDUFA5/ATP6V1A/NDUFV1/NDUFA2/ADCY4/GUCY2D/ELOVL4/NDUFV3/ADA/NDUFA1/NAXD/PINK1/ELOVL5/DMAC2L/NDUFB8/PPCS/SDHA/MAPDA/NDUFA3/ACSBG1/PPAT/DLAT/DGUOK/PDK2/AK4/SLC4A7/NAMPT/ACSL6/MLYCD/DNAJC30/ALDOA/ACSL3/ATPSCKMT/MTAP/PARP16/GCDH/ATP5PB/PANK1/HPRT1/PRPS2/ATP5ME/DCK/TPK1/NDUFS3/ATP5PF/ATP5MF/ELOVL2/KYNU/NDUFB11/ATIC/NDUFC2/PANK4/ATP5MK/NME3/ATP6V0C/NMNAT2/IDO1/PPARA/NME5/PNP/NDUFS5/ELOVL7/AMPD3/NDUFA8/ADSS1/ADCY10/ELOVL6/AK1/NOS3/HAAO",120
"GO:0051146","striated muscle cell differentiation","139/6809","311/18805",0.446945337620579,1.2343673188361,3.13986068825883,0.00116873770911926,0.00866666060846311,0.00576222215120641,"FHL2/MMP14/CAV2/FHOD3/IL4R/EHD1/MYH9/SDC1/KRT19/OBSL1/IGF2/LMNA/PRKD1/EHD2/FLII/EFNB2/DLL1/CAPN2/RB1/ACTG1/WNT10B/NRG1/EDN1/RBM24/PRICKLE1/PPP3CA/HDAC9/PLEC/ALPK3/TGFB1/DKK1/BIN3/PTGFRN/NEBL/ITGB1/KLF5/GSK3A/NOS1/MYBPC1/TMOD3/CSRP2/SLC8A1/SIK1/NEO1/ADPRHL1/COL6A1/DOCK5/WT1/NOTCH1/IGFBP5/POPDC3/MYL9/SELENON/ACVR1/BMP2/SIX1/IGF1/CAPN3/GDF15/WDR1/CACNA1H/CDK1/TBX3/MESP1/KAT2A/GPX1/BARX2/CTDP1/SPAG9/BMP4/ALPK2/ARRB2/BCL9/MAPK14/TMOD1/PDGFRB/CNTNAP1/PRKAR1A/MYPN/G6PD/FKRP/SYNE1/BHLHA15/PDLIM5/POPDC1/FLOT1/CHUK/MYORG/CEACAM5/RARA/ACADM/TRIM32/BDNF/CASP3/MSX1/CDH2/CYP26B1/XK/MYEF2/SRF/CDON/TNNT1/KRT8/SMAD4/RARB/NAGLU/DYRK1B/BHLHE41/VEGFA/RYR1/DOCK2/PPIF/SLC9A1/RCAN1/TNNT2/TANC1/TCAP/B4GALNT2/SGCB/KDM6B/IRX3/PIEZO1/PPARA/LDB3/FZD7/RGS2/DMPK/SOX6/ISL1/NFATC2/ANKRD23/PROX1/MYH11/MYH3/MAMSTR/SMO/MIR23A/STAC3/FLNC",139
"GO:0048284","organelle fusion","83/6809","174/18805",0.477011494252874,1.3174036054377,3.16896145441988,0.00117076278656107,0.00867135499167314,0.00576534331634038,"ANXA2/ANXA1/RAB34/CAV2/SNCA/CORO1A/SPHK1/YME1L1/DOC2A/STX6/RAB3A/CHMP3/FUNDC1/SAMD9/SYT4/STX19/ATP13A2/OMA1/CDK1/BAK1/CHMP4A/VAMP3/PID1/RAB7A/BAX/SYT1/PLD6/BCL2A1/SYT8/CPLX1/CHMP1A/VAT1/MCL1/SYT7/SYT3/MUL1/NKD2/SNAP29/THG1L/VAMP8/STXBP6/SEPTIN8/ADCK1/GDAP1/ARL8B/STX1A/PLA2G5/CHMP1B/STX17/PLEKHM1/MTCH2/USO1/STXBP1/STX7/CHMP2A/STX4/RPH3AL/VAV3/STX16/SNAP23/GRIK5/MIGA2/GOSR2/CHMP4B/IRAG2/BNIP3/CHMP4C/TOM1/STX3/EEA1/RAB4B/CLN3/PRRT2/CIDEA/DIAPH3/ZDHHC6/NME3/SYT11/PRKN/TSNARE1/SOX30/VAMP1/CLTRN",83
"GO:1903035","negative regulation of response to wounding","52/6809","101/18805",0.514851485148515,1.42190955767628,3.20303263424728,0.00117250490386016,0.00867135499167314,0.00576534331634038,"ANXA2/PHLDB2/SMAD3/UBASH3B/PLAUR/PDGFA/PLAT/EXTL3/TFPI/THBS1/EDN1/CEACAM1/SERPINE2/SERPINE1/C1QTNF1/CLDN3/CD109/SERPINB2/FAP/APOE/PLAU/NEO1/THBD/KREMEN1/INPP5F/ADTRP/IL33/SH2B3/TSPAN8/SERPINF2/SERPING1/PTPRS/MDK/PDGFB/TNF/CRK/F12/CLASP1/KLKB1/GIT1/CERS2/USF1/RTN4RL1/AJAP1/PROS1/GP1BA/RTN4R/PRKCD/EPHA4/SIGLEC10/NOS3/SPP1",52
"GO:0006525","arginine metabolic process","16/6809","23/18805",0.695652173913043,1.92124234548903,3.33054612090244,0.00117482874080733,0.00867135499167314,0.00576534331634038,"OAT/DDAH1/NOS1/SLC39A8/AGMAT/NAGS/ARG1/AZIN1/FH/ASL/ASS1/CLN3/AZIN2/ATP2B4/NOS3/ARG2",16
"GO:0032928","regulation of superoxide anion generation","16/6809","23/18805",0.695652173913043,1.92124234548903,3.33054612090244,0.00117482874080733,0.00867135499167314,0.00576534331634038,"SYK/MAPT/GSTP1/GNAI2/ACP5/APP/TGFB1/EGFR/CLEC7A/AGT/HVCN1/PRKCD/SOD1/PRKCE/CD177/PON3",16
"GO:0031099","regeneration","95/6809","203/18805",0.467980295566502,1.2924613685017,3.15635081042335,0.00118619339644528,0.00874508008632225,0.00581436108600729,"ANXA1/RUNX1/GAS6/FLNA/WNT7A/CLDN1/NREP/SOX15/GRN/ADM/STK24/MCUB/WNT10B/ANXA3/MMP2/FKBP1B/PPP3CA/CSPG5/TGFB1/BIN3/PTGFRN/HSPG2/KLF5/EGFR/PTPN12/CSNK2A2/NEO1/COL6A1/SULF2/NOTCH1/KREMEN1/RTN4RL2/INPP5F/SLC7A5/TNC/SELENON/GJA1/IGF1/AXL/UCP2/CAPN3/CDK1/TSPO/SOX2/BAK1/ADAM15/GPX1/TGFBR3/PDX1/BCL9/MAP2K1/PTPRS/CDKN1B/MDK/APOA5/MATN2/NFIB/IL6/FZD9/TNF/FKRP/APOD/PTCH1/CPT1A/VPS54/SCARF1/CPQ/CDKN1A/CERS2/KLK6/DHFR/RTN4RL1/P2RX5/NINJ1/CEBPB/YAP1/THY1/RTN4R/PTPN3/EYS/PPARD/UGT1A1/TEC/MIR221/B4GALNT2/IGF1R/ATIC/MAP1B/FZD7/GLI1/ULK1/EPHA4/ACE/DUSP10/SPP1",95
"GO:0010543","regulation of platelet activation","31/6809","54/18805",0.574074074074074,1.58546966705287,3.24591858230184,0.00119425110295068,0.0087942824556797,0.00584707437609811,"SYK/UBASH3B/PDGFA/FLNA/PEAR1/CEACAM1/SERPINE2/GNAQ/C1QTNF1/PDPN/IL6R/APOE/THBD/PRKCQ/PLA2G4A/TLR4/SH2B3/F11R/EMILIN2/IL6ST/IL6/PDGFB/GP1BA/FUNDC2/PRKCD/TEC/MFSD2B/LYN/GP6/SVEP1/NOS3",31
"GO:0061436","establishment of skin barrier","22/6809","35/18805",0.628571428571429,1.73597969074544,3.28334316229444,0.00120020830986431,0.00881771538634416,0.0058626542814668,"MET/SFN/CLDN1/UGCG/GRHL3/TP63/PLEC/IL18/KRT16/ZNF750/HRNR/NFKBIZ/FLG/CYP26B1/CLDN4/SRF/LSR/ABCA12/FA2H/FLG2/CYSRT1/DSC1",22
"GO:0110110","positive regulation of animal organ morphogenesis","22/6809","35/18805",0.628571428571429,1.73597969074544,3.28334316229444,0.00120020830986431,0.00881771538634416,0.0058626542814668,"EDN1/CTNNB1/TGFB1/DKK1/GATA3/SOX9/NGFR/ROBO1/CSF1/BMP2/SIX1/SOX8/MESP1/BMP4/FGF1/MSX1/HOXA11/SPRY1/ROBO2/STOX1/HOXC11/POU5F1",22
"GO:0001764","neuron migration","90/6809","191/18805",0.471204188481675,1.30136507040651,3.15383016586789,0.00120871114671082,0.00886992995074744,0.00589737029645952,"ITGA3/GATA2/SEMA6A/SPOCK1/NRP2/GAS6/FLNA/DAB2IP/CTNNB1/FGF13/SEMA3A/MARK1/FLRT2/CX3CL1/GATA3/ASTN2/NEO1/FYN/NRCAM/PLXNA1/TBC1D24/CRKL/GJA1/AXL/ADGRG1/PEX5/RHOA/NRP1/BAX/NAV1/SHTN1/LRP12/TUBGCP2/CELSR1/NEXMIF/ABI1/MDK/MATN2/RAC1/FKRP/CRK/TUBA1A/NKX6-1/PLXNB2/ARHGEF2/APBB2/PAFAH1B1/ARX/PLXNA3/FOXG1/CCK/SRF/TUBB2A/ABI3/TUBB2B/ABI2/ASTN1/NDE1/NDN/UNC5C/NTN1/BBS4/NSMF/VEGFA/ACAP3/KIAA0319L/DDIT4/GPR173/CTNNA2/CDK5/ROBO3/POU4F1/USP9X/FAT3/ULK4/VAX1/RELN/NDEL1/MAP1B/CEP85L/SEPTIN4/AUTS2/SEMA3E/CNTN2/WDR62/MDGA1/TRIM46/GNRH1/LHX6/POMGNT2",90
"GO:0170039","proteinogenic amino acid metabolic process","80/6809","167/18805",0.479041916167665,1.32301119599544,3.15881882472788,0.00121885800185147,0.00893407451184092,0.0059400182352113,"ASRGL1/HGD/CARNS1/BCAT1/AADAT/RIMKLA/MCCC1/GLS2/OAT/DDAH1/NOS1/PLOD3/GGT1/GPT/IYD/ALDH5A1/AGMAT/NAGS/HNMT/GCAT/AFMID/UCP2/GLYATL1/ADI1/GCLC/CSAD/MCCC2/PLOD2/GCLM/RIMKLB/PYCR1/KMO/IVD/ARG1/GLS/GLUL/AZIN1/PCBD1/SERINC5/MAT1A/NAT8L/PCBD2/ASL/ASS1/AUH/HPD/PHGDH/GSTZ1/MTAP/GCDH/PYCR3/FTCD/CBS/LOC102724560/MSRA/SLC45A2/GOT1/APIP/GNMT/AMT/KYNU/CLN3/GLYATL1B/AGXT/AASS/IDO1/MTHFR/MTRR/AZIN2/DDO/SLC38A1/ATP2B4/ADSS1/PIPOX/MTHFS/PRODH/PSPH/NOS3/HAAO/ARG2",80
"GO:0030859","polarized epithelial cell differentiation","17/6809","25/18805",0.68,1.87801439271552,3.30957635597132,0.00122449602627353,0.00895460464478371,0.00595366815092332,"MSN/TP63/FAT1/PTK7/SYNE4/RHOA/LAMA1/NHERF1/CDC42/WNT5A/SH3BP1/SCRIB/CAMSAP3/AJAP1/YAP1/ZDHHC7/MYO9A",17
"GO:0061339","establishment or maintenance of monopolar cell polarity","17/6809","25/18805",0.68,1.87801439271552,3.30957635597132,0.00122449602627353,0.00895460464478371,0.00595366815092332,"FSCN1/MSN/FAT1/PTK7/SYNE4/RHOA/LAMA1/NHERF1/CDC42/WNT5A/SH3BP1/SCRIB/CAMSAP3/PRKCI/MAP1B/MYO9A/CARMIL2",17
"GO:0031122","cytoplasmic microtubule organization","36/6809","65/18805",0.553846153846154,1.52960448275473,3.22234545299376,0.00122588608040312,0.00895460464478371,0.00595366815092332,"KANK1/MAPT/CLIP2/EZR/PLK3/TLN1/SLAIN1/PPFIBP1/DLG1/SLK/CCDC88A/NUMA1/LIMK2/CLIP4/RHOA/HOOK1/TRPV4/MAP10/TUBGCP2/CLASP1/IFT172/STMN3/PAFAH1B1/CEP126/CAMSAP2/CCDC88C/PDE4DIP/HOOK2/TUBGCP3/TUBG1/AXIN1/TPPP/KATNAL1/KIF21A/HOOK3/TRDN",36
"GO:1901185","negative regulation of ERBB signaling pathway","21/6809","33/18805",0.636363636363636,1.75750010013485,3.28120187881982,0.00123025719576437,0.00897621639389501,0.00596803720321248,"MVP/CBLC/DAB2IP/GPRC5A/EGFR/PTPN12/SNX6/PTPN18/CADM1/ITGA1/RAB7A/ERRFI1/SNX5/CBL/PTPN2/PTPN3/ACP4/CBLB/RNF126/DUSP3/ZFYVE28",21
"GO:0050654","chondroitin sulfate proteoglycan metabolic process","20/6809","31/18805",0.645161290322581,1.78179733654224,3.28204995093875,0.00125067138536546,0.00910786131855441,0.0060555642606613,"EXT1/CHST15/DSE/B3GALT6/CHST3/CHST11/XYLT1/XYLT2/GUSB/DSEL/CHPF/SLC35B2/CHPF2/CHST9/CHST7/CHSY1/CSGALNACT1/UGDH/B3GAT1/CSGALNACT2",20
"GO:0051882","mitochondrial depolarization","18/6809","27/18805",0.666666666666667,1.84119058109365,3.29533958804991,0.00125116647224201,0.00910786131855441,0.0060555642606613,"ABCD1/MLLT11/COL6A1/SRC/ATP5IF1/ALB/GCLC/TSPO/GCLM/FZD9/PARP1/LRRK2/P2RX7/HSH2D/PPIF/ABL1/ADCY10/CDKN2A",18
"GO:0001778","plasma membrane repair","19/6809","29/18805",0.655172413793103,1.80944591590238,3.2865016647974,0.00125870025130792,0.00911052402854421,0.00605733462264715,"MYOF/ANXA2/MYH9/VPS4B/S100A10/RAB3A/CHMP3/AHNAK/SMPD1/CHMP4A/CHMP1A/SYT7/ARL8B/CHMP1B/CHMP2A/CHMP4B/CHMP4C/SYT11/SYTL4",19
"GO:0042403","thyroid hormone metabolic process","19/6809","29/18805",0.655172413793103,1.80944591590238,3.2865016647974,0.00125870025130792,0.00911052402854421,0.00605733462264715,"SLC16A2/DUOX1/CTSB/SLC16A10/PAX8/DIO1/GATA3/DUOXA1/IYD/HPN/CRYM/GCNT4/DUOX2/CPQ/DIO3/TPO/FOXE1/SLC26A7/DUOXA2",19
"GO:0050860","negative regulation of T cell receptor signaling pathway","19/6809","29/18805",0.655172413793103,1.80944591590238,3.2865016647974,0.00125870025130792,0.00911052402854421,0.00605733462264715,"LGALS3/EZR/CEACAM1/PRNP/ELF1/BTRC/ITPRIPL1/DGKZ/GBP1/LAPTM5/PAWR/PTPN2/THY1/BTN2A2/PTPN22/CBLB/DUSP22/NCK1/DUSP3",19
"GO:0060479","lung cell differentiation","19/6809","29/18805",0.655172413793103,1.80944591590238,3.2865016647974,0.00125870025130792,0.00911052402854421,0.00605733462264715,"FOXA1/CTNNB1/LTA4H/SOX9/COL6A1/THRA/GRHL2/TP73/NFIB/RBPJ/SAV1/THRB/SPDEF/PPP3R1/YAP1/TMEM38B/AIMP2/HOXA5/KLF2",19
