gene_id,SRR2085160,SRR2085161,SRR2085162,SRR2085163,SRR2085164,SRR2085165
ENSG00000248876,0,0,0,0,0,0
ENSG00000248440,0,0,0,0,0,0
ENSG00000214794,0,0,0,2,0,1
ENSG00000266090,0,0,0,0,0,0
ENSG00000254106,0,0,0,0,0,0
ENSG00000253224,0,0,0,0,0,0
ENSG00000250728,0,0,0,0,0,0
ENSG00000248430,0,0,0,0,0,0
ENSG00000251014,0,0,0,0,0,0
ENSG00000251741,0,0,0,0,0,0
ENSG00000251628,0,0,0,0,0,0
ENSG00000222706,0,0,0,0,0,0
ENSG00000251132,0,0,0,0,0,0
ENSG00000250242,0,0,0,0,0,0
ENSG00000249791,0,3,0,3,2,2
ENSG00000248722,0,0,0,0,0,0
ENSG00000249944,0,0,0,0,0,0
ENSG00000249433,0,0,0,0,0,0
ENSG00000249021,0,0,0,0,0,0
ENSG00000248709,0,0,0,0,0,0
ENSG00000251118,0,0,0,1,0,0
ENSG00000222598,0,0,0,0,0,0
ENSG00000129596,0,0,0,0,0,0
ENSG00000272265,0,6,3,0,2,3
ENSG00000197575,0,0,0,0,0,1
ENSG00000251311,0,0,0,0,0,0
ENSG00000249150,0,0,0,0,0,0
ENSG00000250650,0,0,0,0,0,0
ENSG00000250949,0,0,0,0,0,0
ENSG00000243758,0,0,0,0,0,0
ENSG00000251477,0,0,0,0,0,0
ENSG00000249582,0,0,0,1,0,0
ENSG00000249797,0,0,0,0,0,0
ENSG00000250427,0,0,0,0,0,0
ENSG00000249551,0,0,0,0,0,0
ENSG00000249128,0,0,0,0,0,0
ENSG00000238904,0,0,0,0,0,0
ENSG00000249426,0,0,0,0,0,0
ENSG00000266587,0,0,0,0,0,0
ENSG00000202092,0,0,0,0,0,0
ENSG00000250895,0,0,1,0,0,0
ENSG00000234259,0,0,0,0,0,0
ENSG00000251293,0,0,0,0,0,0
ENSG00000251975,0,0,0,0,0,0
ENSG00000261036,0,0,0,0,0,0
ENSG00000222609,0,0,0,0,0,0
ENSG00000248927,0,0,0,0,0,0
ENSG00000251135,0,0,0,0,0,0
ENSG00000248853,0,0,0,0,0,0
ENSG00000250847,0,0,0,0,0,0
ENSG00000229855,0,0,0,0,0,0
ENSG00000244088,0,0,0,0,0,0
ENSG00000213661,0,0,0,0,0,0
ENSG00000249600,0,0,0,0,0,0
ENSG00000181867,0,0,0,0,0,0
ENSG00000272139,0,0,0,0,0,0
ENSG00000064692,0,0,0,0,8,0
ENSG00000249621,0,0,0,0,0,0
ENSG00000249916,0,0,0,0,0,0
ENSG00000250328,0,0,0,0,0,0
ENSG00000251538,0,0,0,0,0,0
ENSG00000240058,0,0,0,0,0,0
ENSG00000263654,0,0,0,0,0,0
ENSG00000213655,0,0,0,0,0,0
ENSG00000249400,0,0,0,0,0,0
ENSG00000202105,0,0,0,0,0,0
ENSG00000235275,0,1,0,5,5,1
ENSG00000250862,0,0,0,0,0,0
ENSG00000253807,0,0,0,0,0,0
ENSG00000251421,0,0,0,0,0,0
ENSG00000251662,0,0,0,0,0,0
ENSG00000248600,0,0,0,0,0,0
ENSG00000251214,0,0,0,0,0,0
ENSG00000250438,0,0,0,0,0,0
ENSG00000248296,0,0,0,0,0,0
ENSG00000248443,0,0,0,0,0,0
ENSG00000249261,0,0,0,0,0,0
ENSG00000249423,0,0,0,0,0,0
ENSG00000250411,0,0,0,0,0,0
ENSG00000250194,0,0,0,0,0,0
ENSG00000249365,0,0,0,0,0,3
ENSG00000248631,0,0,0,0,0,0
ENSG00000250721,0,0,0,0,0,0
ENSG00000222107,0,0,0,0,0,0
ENSG00000249932,0,0,0,0,0,0
ENSG00000248147,0,0,0,0,0,0
ENSG00000249677,0,0,0,0,0,0
ENSG00000250402,0,0,0,0,0,0
ENSG00000250269,0,0,0,0,0,0
ENSG00000251554,0,0,0,0,0,0
ENSG00000260192,0,0,0,0,0,0
ENSG00000249950,0,0,0,0,0,0
ENSG00000249904,0,0,0,0,0,0
ENSG00000241888,0,0,0,0,0,0
ENSG00000248752,0,0,0,0,0,0
ENSG00000248107,0,0,0,0,0,0
ENSG00000265637,0,0,0,0,0,0
ENSG00000213630,0,0,0,1,1,1
ENSG00000249768,0,0,0,0,0,0
ENSG00000214743,0,0,0,0,0,0
ENSG00000250080,0,0,0,0,0,0
ENSG00000271585,0,0,0,0,0,0
ENSG00000250956,0,1,0,1,1,1
ENSG00000265104,0,0,0,0,0,0
ENSG00000145794,0,0,0,0,0,0
ENSG00000249577,0,0,0,0,0,0
ENSG00000271766,0,0,0,0,0,0
ENSG00000205279,0,5,0,0,0,0
ENSG00000248799,0,0,0,0,0,0
ENSG00000265691,0,0,0,0,0,0
ENSG00000263954,0,0,0,0,0,0
ENSG00000252514,0,0,0,0,0,0
ENSG00000249312,0,0,0,0,5,0
ENSG00000249418,0,0,0,0,0,0
ENSG00000244192,0,0,0,0,0,2
ENSG00000250405,0,0,0,0,0,0
ENSG00000248955,0,0,0,0,0,0
ENSG00000164399,0,0,0,0,0,0
ENSG00000164400,0,0,0,158,354,179
ENSG00000253067,0,0,0,0,0,0
ENSG00000227616,0,0,0,0,0,0
ENSG00000235775,0,0,0,0,0,0
ENSG00000224015,0,0,0,0,0,0
ENSG00000201274,0,0,0,0,0,0
ENSG00000272023,0,7,0,0,0,0
ENSG00000229738,0,0,0,0,0,0
ENSG00000199677,0,0,0,0,0,0
ENSG00000251616,0,0,0,0,0,0
ENSG00000263545,0,0,0,0,0,0
ENSG00000251243,0,0,0,0,0,0
ENSG00000238796,0,0,0,0,0,0
ENSG00000207222,0,0,0,0,0,0
ENSG00000240250,0,0,0,0,0,0
ENSG00000270892,0,0,0,0,0,0
ENSG00000251380,0,0,0,0,0,0
ENSG00000255833,0,0,0,0,0,0
ENSG00000249639,0,0,0,0,0,0
ENSG00000181965,0,0,0,0,0,0
ENSG00000251045,0,0,0,0,0,0
ENSG00000238393,0,0,0,0,0,0
ENSG00000223539,0,0,0,0,0,0
ENSG00000263840,0,0,0,0,0,0
ENSG00000265924,0,0,0,0,0,0
ENSG00000264039,0,0,0,0,0,0
ENSG00000250378,0,0,0,0,0,0
ENSG00000145839,0,0,0,0,0,0
ENSG00000254239,0,0,0,0,0,0
ENSG00000253927,0,0,0,0,0,0
ENSG00000145826,0,0,0,0,0,0
ENSG00000164616,0,0,0,0,0,0
ENSG00000270123,0,0,0,2,0,0
ENSG00000271824,0,0,0,0,0,0
ENSG00000248351,0,0,0,0,0,0
ENSG00000248616,0,0,0,0,0,0
ENSG00000222285,0,0,0,0,0,0
ENSG00000270237,0,0,0,2,6,0
ENSG00000270697,0,0,0,0,0,0
ENSG00000222924,0,0,0,0,0,0
ENSG00000061492,0,0,0,0,0,0
ENSG00000266285,0,0,0,0,0,0
ENSG00000271196,0,0,0,0,0,0
ENSG00000232129,0,2,4,3,2,0
ENSG00000253015,0,0,0,0,0,0
ENSG00000200378,0,0,0,0,0,0
ENSG00000249751,0,0,0,0,0,0
ENSG00000269071,0,0,0,0,0,0
ENSG00000249689,0,0,0,0,0,0
ENSG00000249215,0,0,0,1,1,0
ENSG00000251387,0,0,0,0,0,0
ENSG00000271792,0,0,0,0,0,0
ENSG00000146005,0,3,0,0,0,0
ENSG00000253965,0,0,0,0,0,0
ENSG00000240518,0,0,0,0,0,0
ENSG00000170458,0,0,7,38,16,51
ENSG00000202111,0,2,2,0,2,0
ENSG00000250515,0,0,0,0,0,0
ENSG00000248106,0,0,0,0,0,1
ENSG00000171815,0,0,0,0,0,0
ENSG00000272108,0,0,0,0,2,0
ENSG00000120324,0,0,3,8,5,7
ENSG00000120328,0,3,0,1,0,0
ENSG00000262096,0,0,0,0,0,0
ENSG00000250347,0,0,0,0,0,0
ENSG00000261757,0,0,0,0,3,3
ENSG00000236714,0,0,0,3,5,0
ENSG00000249429,0,0,0,0,0,0
ENSG00000253023,0,0,0,0,0,0
ENSG00000251205,0,0,0,0,0,0
ENSG00000239390,0,0,0,0,0,0
ENSG00000213488,0,0,0,0,0,0
ENSG00000201423,0,0,0,0,0,0
ENSG00000249229,0,0,0,0,0,0
ENSG00000221467,0,0,0,0,0,0
ENSG00000251031,0,0,0,0,0,0
ENSG00000215325,0,0,0,0,5,0
ENSG00000250842,0,0,0,0,0,0
ENSG00000248125,0,0,0,0,0,0
ENSG00000248842,0,0,0,0,0,0
ENSG00000173250,0,0,0,0,3,0
ENSG00000250343,0,0,0,0,0,0
ENSG00000249518,0,0,0,0,1,0
ENSG00000178172,0,0,0,13,125,17
ENSG00000249503,0,0,0,0,0,0
ENSG00000248109,0,0,0,0,0,0
ENSG00000164270,0,0,0,0,3,0
ENSG00000253297,0,0,0,0,0,0
ENSG00000250072,0,0,0,85,50,85
ENSG00000200161,0,0,0,0,0,0
ENSG00000249669,0,0,0,0,0,0
ENSG00000253864,0,0,0,0,0,0
ENSG00000208035,0,0,0,0,0,0
ENSG00000269936,0,0,0,0,0,0
ENSG00000221043,0,0,0,0,0,0
ENSG00000242928,0,0,0,0,0,0
ENSG00000113722,0,0,0,0,0,0
ENSG00000011083,0,0,0,0,0,0
ENSG00000070808,0,0,0,0,0,6
ENSG00000183876,0,0,0,235,177,168
ENSG00000254298,0,0,0,0,0,0
ENSG00000186334,0,0,0,0,0,0
ENSG00000260581,0,0,0,8,10,5
ENSG00000132911,0,0,0,0,0,0
ENSG00000242080,0,0,0,0,0,0
ENSG00000249484,0,0,0,0,0,0
ENSG00000155511,0,0,0,9,9,6
ENSG00000242976,0,0,0,0,0,0
ENSG00000251183,0,0,0,0,0,0
ENSG00000261382,0,0,0,0,0,0
ENSG00000113196,0,0,0,0,0,0
ENSG00000254293,0,0,0,0,0,0
ENSG00000253886,0,0,0,0,3,0
ENSG00000253146,0,0,0,0,0,0
ENSG00000221131,0,0,0,0,0,0
ENSG00000253646,0,0,0,0,0,0
ENSG00000271477,0,0,0,0,0,0
ENSG00000270442,0,0,0,1,0,1
ENSG00000200275,0,0,0,0,0,0
ENSG00000170624,0,0,0,0,0,0
ENSG00000253370,0,0,0,0,0,0
ENSG00000254163,0,0,0,0,0,0
ENSG00000199468,0,0,0,0,0,0
ENSG00000145850,0,0,0,0,0,0
ENSG00000270560,0,0,0,0,0,0
ENSG00000113249,0,0,0,0,0,0
ENSG00000252068,0,0,0,0,0,0
ENSG00000039600,0,0,0,5,13,8
ENSG00000187658,0,0,0,0,0,0
ENSG00000253798,0,0,0,0,0,0
ENSG00000244331,0,0,0,0,0,1
ENSG00000222626,0,0,0,0,0,0
ENSG00000253743,0,0,0,0,0,0
ENSG00000213414,0,0,0,1,0,0
ENSG00000253422,0,0,0,0,0,0
ENSG00000253792,0,0,0,0,0,0
ENSG00000253673,0,0,0,0,0,0
ENSG00000254047,0,0,0,0,0,0
ENSG00000253449,0,0,0,0,0,0
ENSG00000253424,0,0,0,0,0,0
ENSG00000253134,0,0,0,0,0,0
ENSG00000254350,0,0,0,0,0,0
ENSG00000272085,0,0,0,0,0,0
ENSG00000254135,0,0,0,0,0,0
ENSG00000164330,0,0,0,0,0,0
ENSG00000253811,0,0,0,0,0,0
ENSG00000253456,0,0,0,0,0,0
ENSG00000245812,0,0,0,0,0,0
ENSG00000249738,0,0,2,3,6,0
ENSG00000113302,0,0,0,0,0,0
ENSG00000221601,0,0,0,0,0,0
ENSG00000253298,0,0,0,0,0,0
ENSG00000266432,0,0,0,0,0,0
ENSG00000254199,0,0,0,0,0,0
ENSG00000253311,0,0,0,0,3,0
ENSG00000170214,0,0,0,6,7,13
ENSG00000248626,0,1,1,6,3,2
ENSG00000199398,0,0,0,0,0,0
ENSG00000239048,0,0,0,0,0,0
ENSG00000253772,0,0,0,0,0,0
ENSG00000253522,0,0,0,3,5,3
ENSG00000265237,0,0,0,0,0,0
ENSG00000118322,0,0,0,0,0,6
ENSG00000253687,0,0,0,0,0,0
ENSG00000239192,0,0,0,0,0,0
ENSG00000254391,0,0,0,0,0,0
ENSG00000253417,0,0,0,0,5,6
ENSG00000221002,0,0,0,0,0,0
ENSG00000145864,0,0,0,0,0,0
ENSG00000145863,0,0,0,0,0,0
ENSG00000253403,0,0,0,0,0,0
ENSG00000118990,0,0,0,0,0,0
ENSG00000022355,0,0,0,0,0,0
ENSG00000113327,0,0,0,0,0,0
ENSG00000254173,0,0,0,0,0,0
ENSG00000201474,0,0,0,0,0,0
ENSG00000254186,0,0,0,0,0,0
ENSG00000254351,0,0,0,0,0,0
ENSG00000224012,0,0,0,0,0,0
ENSG00000251998,0,0,0,0,0,0
ENSG00000271679,0,0,0,0,0,0
ENSG00000253331,0,0,0,0,0,0
ENSG00000253538,0,0,0,0,0,0
ENSG00000254066,0,0,0,0,0,0
ENSG00000253693,0,0,0,0,0,0
ENSG00000252794,0,0,0,0,0,0
ENSG00000253946,0,0,1,0,0,0
ENSG00000254252,0,0,0,1,1,1
ENSG00000254171,0,0,0,0,0,0
ENSG00000264903,0,0,0,0,0,0
ENSG00000254130,0,0,0,0,0,0
ENSG00000253713,0,0,0,0,0,0
ENSG00000253469,0,0,0,0,0,0
ENSG00000206614,0,0,0,0,0,0
ENSG00000134516,0,0,0,48,5,37
ENSG00000253269,0,0,0,0,0,0
ENSG00000204767,0,0,0,70,3,125
ENSG00000263831,0,0,0,0,0,0
ENSG00000168269,0,0,0,0,0,0
ENSG00000253219,0,0,0,1,0,0
ENSG00000249601,0,0,0,0,0,0
ENSG00000250274,0,0,0,0,0,0
ENSG00000235172,0,0,0,3,3,0
ENSG00000182132,0,0,0,0,0,0
ENSG00000145936,0,0,0,0,0,0
ENSG00000253647,0,0,0,0,0,0
ENSG00000253858,0,0,0,0,0,0
ENSG00000253591,0,0,0,0,0,0
ENSG00000253348,0,0,0,0,0,0
ENSG00000094755,0,0,0,79,0,93
ENSG00000264303,0,0,0,0,0,0
ENSG00000253110,0,0,0,0,0,0
ENSG00000185662,0,0,0,0,0,0
ENSG00000214360,0,0,0,0,0,0
ENSG00000254299,0,0,0,0,0,0
ENSG00000268553,0,0,0,0,0,0
ENSG00000254200,0,0,0,0,0,0
ENSG00000183072,0,0,0,0,0,0
ENSG00000201277,0,0,0,0,0,0
ENSG00000252169,0,0,0,0,0,0
ENSG00000199219,0,0,0,0,0,0
ENSG00000253968,0,0,0,0,0,0
ENSG00000253141,0,0,0,0,0,0
ENSG00000253768,0,0,0,0,0,0
ENSG00000253955,0,0,3,0,0,0
ENSG00000253959,0,0,0,0,0,0
ENSG00000253428,0,0,0,0,0,0
ENSG00000253686,0,0,3,0,0,0
ENSG00000263401,0,0,0,0,0,0
ENSG00000254211,0,0,0,0,0,0
ENSG00000253109,0,0,0,0,0,0
ENSG00000249722,0,0,0,0,0,0
ENSG00000249031,0,0,0,1,1,1
ENSG00000250256,0,0,0,0,0,0
ENSG00000248929,0,0,0,0,0,0
ENSG00000251670,0,0,0,0,0,0
ENSG00000266890,0,0,0,0,0,0
ENSG00000251144,0,0,0,0,0,0
ENSG00000204754,0,0,0,0,0,0
ENSG00000251122,0,0,0,0,0,0
ENSG00000248293,0,0,0,0,0,0
ENSG00000249403,0,0,0,0,0,0
ENSG00000248355,0,0,0,0,0,0
ENSG00000200648,0,0,0,0,0,0
ENSG00000145920,0,0,0,0,0,0
ENSG00000250992,0,0,0,0,0,0
ENSG00000270989,0,0,0,0,0,0
ENSG00000196570,0,0,0,0,0,0
ENSG00000248943,0,0,0,0,0,0
ENSG00000175325,0,0,0,0,0,0
ENSG00000272431,0,0,0,0,0,3
ENSG00000254158,0,0,0,0,0,0
ENSG00000087116,0,0,6,0,0,0
ENSG00000253979,0,0,0,0,0,0
ENSG00000253163,0,0,0,0,0,0
ENSG00000253617,0,0,0,0,0,0
ENSG00000264205,0,0,0,0,0,0
ENSG00000253652,0,0,0,0,0,0
ENSG00000251545,0,0,0,0,0,0
ENSG00000253520,0,0,0,0,0,0
ENSG00000253480,0,0,0,0,0,0
ENSG00000229721,0,0,0,0,0,0
ENSG00000250509,0,0,0,0,0,0
ENSG00000200555,0,0,0,0,0,0
ENSG00000263759,0,0,0,0,2,0
ENSG00000161055,0,2,0,0,0,0
ENSG00000251352,0,0,0,0,0,0
ENSG00000248717,0,0,0,0,0,0
ENSG00000236791,0,0,0,0,0,0
ENSG00000199892,0,0,0,0,0,0
ENSG00000174339,0,0,0,0,0,0
ENSG00000113303,0,0,0,0,0,0
ENSG00000222852,0,0,0,0,0,0
ENSG00000243664,0,0,0,1,1,0
ENSG00000249287,0,0,0,0,0,0
ENSG00000248761,0,0,0,0,0,0
ENSG00000271530,0,0,0,0,0,0
ENSG00000220212,0,1,0,0,0,0
ENSG00000218577,0,0,0,0,0,0
ENSG00000263667,0,0,0,0,0,0
ENSG00000205653,0,0,0,0,0,0
ENSG00000137265,0,0,0,0,0,0
ENSG00000272463,0,0,0,7,0,6
ENSG00000260982,0,0,0,0,0,0
ENSG00000229796,0,0,0,0,0,0
ENSG00000270937,0,0,0,0,0,0
ENSG00000176515,0,0,0,0,0,0
ENSG00000238438,0,0,0,0,0,0
ENSG00000261730,0,0,0,0,0,0
ENSG00000137273,0,6,0,10,0,6
ENSG00000243439,0,0,0,0,0,0
ENSG00000218027,0,17,12,0,1,0
ENSG00000164385,0,0,0,0,0,0
ENSG00000228718,0,0,0,0,0,0
ENSG00000266750,0,0,0,0,0,1
ENSG00000230438,0,0,0,9,0,24
ENSG00000170542,0,0,0,73,106,79
ENSG00000232999,0,0,0,0,0,0
ENSG00000228365,0,0,0,0,0,0
ENSG00000217707,0,0,0,0,0,0
ENSG00000229282,0,0,0,0,0,0
ENSG00000230269,0,0,0,0,0,0
ENSG00000228793,0,0,0,0,0,0
ENSG00000270477,0,0,0,0,0,0
ENSG00000219992,0,0,0,0,0,0
ENSG00000237716,0,0,0,0,0,0
ENSG00000216307,0,0,0,0,0,0
ENSG00000231811,0,0,0,0,0,0
ENSG00000260239,0,0,0,0,0,0
ENSG00000270695,0,0,0,0,0,0
ENSG00000260673,0,0,0,0,0,0
ENSG00000205444,0,0,0,0,0,0
ENSG00000238801,0,0,0,0,0,0
ENSG00000217385,0,0,0,4,0,0
ENSG00000217030,0,0,1,0,1,1
ENSG00000219607,0,10,0,17,6,8
ENSG00000217239,0,0,0,3,2,1
ENSG00000216360,0,0,0,0,2,0
ENSG00000233064,0,0,0,0,0,0
ENSG00000215057,0,0,1,1,0,1
ENSG00000264121,0,0,0,0,0,0
ENSG00000216863,0,0,0,0,0,0
ENSG00000241216,0,0,0,0,0,0
ENSG00000218868,0,0,0,0,0,0
ENSG00000112799,0,0,0,0,0,0
ENSG00000226281,0,0,0,0,0,0
ENSG00000224532,0,0,0,0,0,0
ENSG00000223342,0,0,0,0,0,0
ENSG00000240936,0,0,0,0,0,0
ENSG00000203498,0,0,0,0,0,0
ENSG00000251762,0,0,0,0,0,0
ENSG00000219993,0,0,0,0,0,0
ENSG00000234115,0,3,3,0,0,1
ENSG00000236512,0,0,0,0,0,0
ENSG00000232234,0,0,0,0,0,0
ENSG00000234763,0,0,0,0,0,0
ENSG00000230939,0,6,11,0,3,12
ENSG00000225775,0,0,0,0,0,0
ENSG00000181355,0,0,0,0,0,0
ENSG00000216368,0,0,0,0,0,0
ENSG00000229765,0,0,0,0,0,0
ENSG00000221583,0,0,0,0,0,0
ENSG00000216781,0,0,0,0,0,0
ENSG00000228478,0,0,0,0,0,0
ENSG00000183674,0,0,0,10,0,8
ENSG00000229401,0,0,0,0,5,3
ENSG00000263705,0,0,0,0,0,0
ENSG00000238076,0,0,0,0,0,0
ENSG00000231056,0,0,0,0,5,0
ENSG00000238896,0,0,0,0,0,0
ENSG00000271245,0,0,0,0,0,0
ENSG00000233656,0,0,0,0,0,0
ENSG00000271897,0,0,0,0,0,0
ENSG00000207419,0,0,0,0,0,0
ENSG00000234427,0,0,0,0,0,0
ENSG00000215124,0,0,0,0,0,0
ENSG00000225102,0,0,0,0,0,0
ENSG00000218893,0,0,0,0,0,0
ENSG00000223321,0,0,0,0,0,0
ENSG00000234015,0,0,0,0,0,0
ENSG00000218265,0,0,1,0,0,0
ENSG00000202351,0,0,0,0,0,0
ENSG00000233075,0,0,0,0,0,0
ENSG00000233981,0,0,0,0,0,0
ENSG00000238987,0,0,0,0,0,0
ENSG00000230631,0,0,0,0,0,0
ENSG00000226673,0,0,0,0,0,0
ENSG00000237346,0,0,0,0,0,0
ENSG00000234540,0,0,0,0,0,0
ENSG00000229646,0,0,0,0,0,0
ENSG00000206960,0,0,0,0,0,0
ENSG00000234261,0,0,0,0,0,0
ENSG00000216754,0,0,0,0,0,0
ENSG00000242989,0,0,0,0,0,0
ENSG00000264687,0,0,0,0,0,0
ENSG00000214027,0,2,2,1,0,0
ENSG00000232947,0,0,0,0,0,0
ENSG00000217585,0,0,0,0,0,0
ENSG00000251793,0,2,0,0,0,0
ENSG00000218073,0,0,0,0,0,0
ENSG00000216364,0,0,0,0,0,0
ENSG00000251831,0,0,0,0,0,0
ENSG00000207193,0,0,0,0,0,0
ENSG00000219314,0,0,0,0,0,0
ENSG00000218359,0,0,0,0,0,0
ENSG00000201415,0,0,0,0,0,0
ENSG00000201442,0,0,0,0,0,0
ENSG00000199715,0,0,0,0,0,0
ENSG00000200681,0,0,0,0,0,0
ENSG00000217414,0,0,0,0,0,2
ENSG00000207775,0,0,0,0,0,0
ENSG00000217379,0,0,0,0,1,0
ENSG00000231662,0,0,0,0,0,0
ENSG00000218643,0,0,0,0,0,0
ENSG00000201523,0,0,0,0,0,0
ENSG00000201683,0,0,0,0,0,0
ENSG00000227089,0,0,0,0,0,0
ENSG00000231754,0,0,0,0,0,0
ENSG00000261568,0,0,0,0,0,0
ENSG00000260049,0,0,0,0,0,0
ENSG00000172179,0,0,0,0,0,0
ENSG00000112273,0,0,0,0,0,0
ENSG00000228772,0,0,0,0,0,0
ENSG00000233358,0,0,0,0,0,0
ENSG00000218476,0,0,0,0,0,0
ENSG00000207394,0,0,0,0,0,0
ENSG00000235743,0,0,0,0,0,0
ENSG00000219453,0,0,0,0,0,0
ENSG00000218512,0,0,0,0,0,0
ENSG00000220748,0,0,0,1,0,0
ENSG00000219582,0,0,0,0,0,0
ENSG00000251830,0,0,0,0,0,0
ENSG00000202050,0,0,0,0,0,0
ENSG00000224164,0,0,0,0,0,0
ENSG00000218806,0,0,0,0,0,0
ENSG00000230372,0,0,0,0,0,0
ENSG00000217805,0,0,0,0,0,0
ENSG00000222373,0,0,0,0,0,0
ENSG00000264238,0,0,0,0,0,0
ENSG00000219681,0,0,0,0,0,0
ENSG00000235733,0,0,0,0,0,0
ENSG00000271108,0,0,0,0,0,0
ENSG00000216718,0,0,0,0,0,0
ENSG00000213972,0,0,0,0,0,0
ENSG00000164508,0,1,0,0,0,0
ENSG00000146047,0,0,0,0,0,0
ENSG00000178762,0,0,0,0,0,0
ENSG00000216436,0,0,0,0,0,0
ENSG00000124568,0,0,0,0,0,0
ENSG00000124564,0,0,0,0,0,0
ENSG00000242387,0,0,0,0,0,0
ENSG00000112337,0,0,0,0,0,0
ENSG00000224447,0,0,0,0,0,0
ENSG00000124610,0,0,0,0,2,0
ENSG00000234816,0,0,0,0,0,0
ENSG00000196532,0,0,0,7,4,4
ENSG00000124557,0,0,0,0,0,0
ENSG00000199289,0,0,0,0,0,0
ENSG00000261353,0,0,0,8,5,6
ENSG00000271071,0,0,0,0,0,0
ENSG00000218346,0,0,0,3,0,0
ENSG00000220581,0,0,0,0,0,0
ENSG00000216762,0,0,0,0,0,0
ENSG00000219770,0,0,0,0,0,0
ENSG00000222800,0,0,0,0,0,0
ENSG00000265565,0,0,0,1,0,0
ENSG00000174572,0,3,0,0,0,0
ENSG00000270935,0,0,0,0,0,0
ENSG00000158553,0,5,4,0,0,0
ENSG00000220758,0,0,0,0,0,0
ENSG00000271755,0,5,6,3,8,3
ENSG00000237154,0,1,0,3,2,2
ENSG00000270666,0,0,0,0,0,0
ENSG00000219738,0,0,0,0,0,0
ENSG00000206671,0,0,0,0,0,0
ENSG00000216676,0,0,1,1,0,1
ENSG00000216915,0,0,0,0,5,2
ENSG00000218069,0,2,3,0,1,3
ENSG00000217646,0,0,0,0,0,0
ENSG00000182572,0,0,0,3,0,5
ENSG00000198558,0,0,0,0,0,0
ENSG00000238610,0,0,0,0,0,0
ENSG00000168126,0,3,3,0,0,0
ENSG00000214374,0,0,0,0,0,0
ENSG00000216629,0,0,0,0,0,0
ENSG00000217539,0,0,3,0,0,1
ENSG00000199851,0,0,1,0,0,0
ENSG00000217315,0,0,0,0,0,0
ENSG00000187763,0,0,0,0,0,0
ENSG00000182477,0,0,3,0,0,0
ENSG00000220721,0,0,0,0,0,0
ENSG00000219392,0,4,3,10,2,2
ENSG00000218016,0,0,0,0,0,0
ENSG00000189134,0,2,0,38,17,19
ENSG00000270326,0,0,0,0,0,0
ENSG00000251877,0,0,0,0,0,0
ENSG00000231162,0,0,0,0,0,0
ENSG00000219262,0,0,0,0,0,0
ENSG00000198704,0,0,0,0,0,0
ENSG00000224586,0,0,0,0,0,0
ENSG00000271440,0,0,0,0,0,0
ENSG00000272278,0,0,0,0,0,0
ENSG00000235570,0,0,7,0,0,0
ENSG00000237425,0,0,0,0,0,0
ENSG00000221191,0,0,0,0,0,0
ENSG00000233366,0,0,0,0,0,0
ENSG00000224157,0,0,3,0,0,0
ENSG00000204709,0,0,0,0,0,0
ENSG00000263426,0,0,0,0,0,0
ENSG00000197935,0,0,0,181,221,190
ENSG00000223677,0,0,0,0,0,0
ENSG00000204704,0,0,0,0,0,0
ENSG00000236909,0,0,0,0,0,0
ENSG00000228364,0,0,0,0,0,0
ENSG00000204703,0,0,0,0,0,0
ENSG00000204702,0,0,0,0,0,0
ENSG00000204701,0,0,0,0,0,0
ENSG00000227206,0,0,0,0,0,0
ENSG00000203492,0,0,0,0,0,0
ENSG00000204700,0,0,0,0,0,0
ENSG00000224233,0,0,0,0,0,0
ENSG00000230598,0,0,0,0,0,0
ENSG00000232505,0,0,0,0,0,0
ENSG00000213911,0,0,0,0,0,0
ENSG00000204697,0,0,0,0,0,0
ENSG00000242524,0,0,0,0,0,0
ENSG00000197171,0,0,0,0,0,0
ENSG00000204695,0,0,0,0,0,0
ENSG00000230056,0,1,0,0,0,0
ENSG00000243729,0,0,0,0,0,0
ENSG00000112462,0,0,0,0,0,0
ENSG00000168787,0,0,0,0,0,0
ENSG00000251608,0,0,0,0,0,0
ENSG00000204694,0,0,0,0,0,0
ENSG00000206474,0,0,0,0,0,0
ENSG00000204688,0,0,0,0,0,0
ENSG00000225797,0,0,0,0,0,0
ENSG00000230164,0,0,0,0,0,0
ENSG00000204687,0,0,0,0,0,0
ENSG00000213900,0,0,0,0,0,0
ENSG00000229274,0,0,0,0,0,0
ENSG00000224582,0,0,0,0,0,0
ENSG00000229281,0,0,0,0,0,0
ENSG00000237988,0,0,0,0,0,0
ENSG00000204655,0,0,0,0,0,0
ENSG00000233916,0,3,0,3,3,0
ENSG00000214894,0,13,8,6,6,9
ENSG00000237923,0,0,0,0,0,0
ENSG00000202241,0,0,0,0,0,0
ENSG00000237775,0,0,0,0,0,0
ENSG00000264731,0,0,0,0,0,0
ENSG00000196260,0,0,0,0,0,6
ENSG00000252761,0,0,0,0,0,0
ENSG00000261272,0,0,0,0,0,0
ENSG00000204338,0,0,0,3,3,0
ENSG00000268923,0,0,0,0,0,0
ENSG00000225914,0,0,0,10,0,0
ENSG00000228962,0,0,0,0,0,0
ENSG00000204290,0,0,0,0,0,0
ENSG00000204287,0,0,0,0,0,0
ENSG00000196301,0,0,0,0,0,0
ENSG00000235040,0,0,0,0,0,0
ENSG00000232080,0,0,0,0,0,0
ENSG00000226030,0,0,0,0,0,0
ENSG00000204252,0,0,0,8,7,12
ENSG00000231461,0,0,0,0,0,0
